"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"114";"i.tannubamma ill.ru. 318 A 7478 i 14 (. 1): k.ma .ubultim .a la "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"133";"is found in A 7478 i 3–4 (. 1): “I entered "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"133";"piercing me, 358 A 7478 i3–4 (. 1): .rub i..ur.im ibbalum ak.lim "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"261";"known also in A 7478 iv 1–3 (. 1): “… in your "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"261";"el..u wa.i.ti. 512 A 7478: iv 1–3 (. 1): izziqnika ..rtika .akn["
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"280";"Figures Fig. 1: A 7478 Obv. Fig. 2: A 7478 Rev. Fig. 3: A "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"280";"Obv. Fig. 2: A 7478 Rev. Fig. 3: A 7478 Lower Edge Fig. 4: "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"280";"Rev. Fig. 3: A 7478 Lower Edge Fig. 4: A 7478 Upper Edge Fig. "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"280";"Edge Fig. 4: A 7478 Upper Edge Fig. 5: A 7478 Left Edge Fig. "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"280";"Edge Fig. 5: A 7478 Left Edge Fig. 6: A 7478 Obv. (Photo) "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"280";"Edge Fig. 6: A 7478 Obv. (Photo) Fig. 7: A 7478 Rev. ("
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"280";"Photo) Fig. 7: A 7478 Rev. (Photo) Fig. 8: A 7478 Lower Edge "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"280";"Photo) Fig. 8: A 7478 Lower Edge (Photo) Fig. 9: A 7478 Upper "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"280";"Photo) Fig. 9: A 7478 Upper Edge (Photo) Fig. 10: A 7478 Left "
"Wasserman 2016 Akkadian Love Literature of the Third and Second Millennium BCE LAOS 4.pdf";"untitled";"280";"Photo) Fig. 10: A 7478 Left Edge (Photo) Fig. 11: The Moussaieff Love "
